[Account_Value],[Account_Name],[Account_Description],[Account_Type],[Account_Sign],[Account_Document],[Account_Summary],[Default_Account],[Account_Parent],[Balance Sheet],[Balance Sheet_Name],[US 1120 Balance Sheet],[US 1120 Balance Sheet_Name],[Profit & Loss],[Profit & Loss_Name],[US 1120 Income Statement],[US 1120 Income Statement_Name],[Cash Flow],[Cash Flow_Name]
410560,PRODUCCION AVICOLA,,Revenue,,,,,4105,,,,,,,,,,
410565,CRIA DE OTROS ANIMALES,,Revenue,,,,,4105,,,,,,,,,,
410570,SERVICIOS AGRICOLAS Y GANADEROS,,Revenue,,,,,4105,,,,,,,,,,
410575,ACTIVIDAD DE CAZA,,Revenue,,,,,4105,,,,,,,,,,
410580,ACTIVIDAD DE SILVICULTURA,,Revenue,,,,,4105,,,,,,,,,,
410599,AJUSTES POR INFLACION,,Revenue,,,,,4105,,,,,,,,,,
4110,PESCA,,Revenue,,,Yes,,41,,,,,,,,,,
411005,ACTIVIDAD DE PESCA,,Revenue,,,,,4110,,,,,,,,,,
411010,EXPLOTACION DE CRIADEROS DE PECES,,Revenue,,,,,4110,,,,,,,,,,
411095,ACTIVIDADES CONEXAS,,Revenue,,,,,4110,,,,,,,,,,
411099,AJUSTES POR INFLACION,,Revenue,,,,,4110,,,,,,,,,,
4115,EXPLOTACION DE MINAS Y CANTERAS,,Revenue,,,Yes,,41,,,,,,,,,,
411505,CARBON,,Revenue,,,,,4115,,,,,,,,,,
411510,PETROLEO CRUDO,,Revenue,,,,,4115,,,,,,,,,,
411512,GAS NATURAL,,Revenue,,,,,4115,,,,,,,,,,
411514,SERVICIOS RELACIONADOS CON EXTRACCION DE PETROLEO Y GAS,,Revenue,,,,,4115,,,,,,,,,,
411515,MINERALES DE HIERRO,,Revenue,,,,,4115,,,,,,,,,,
411520,MINERALES METALIFEROS NO FERROSOS,,Revenue,,,,,4115,,,,,,,,,,
411525,"PIEDRA, ARENA Y ARCILLA",,Revenue,,,,,4115,,,,,,,,,,
411527,PIEDRAS PRECIOSAS,,Revenue,,,,,4115,,,,,,,,,,
411528,ORO,,Revenue,,,,,4115,,,,,,,,,,
411530,OTRAS MINAS Y CANTERAS,,Revenue,,,,,4115,,,,,,,,,,
411532,PRESTACION DE SERVICIOS SECTOR MINERO,,Revenue,,,,,4115,,,,,,,,,,
411595,ACTIVIDADES CONEXAS,,Revenue,,,,,4115,,,,,,,,,,
411599,AJUSTES POR INFLACION,,Revenue,,,,,4115,,,,,,,,,,
4120,INDUSTRIAS MANUFACTURERAS,,Revenue,,,Yes,,41,,,,,,,,,,
412001,PRODUCCION Y PROCESAMIENTO DE CARNES Y PRODUCTOS CARNICOS,,Revenue,,,,,4120,,,,,,,,,,
412002,PRODUCTOS DE PESCADO,,Revenue,,,,,4120,,,,,,,,,,
412003,"PRODUCTOS DE FRUTAS, LEGUMBRES Y HORTALIZAS",,Revenue,,,,,4120,,,,,,,,,,
412004,ELABORACION DE ACEITES Y GRASAS,,Revenue,,,,,4120,,,,,,,,,,
412005,ELABORACION DE PRODUCTOS LACTEOS,,Revenue,,,,,4120,,,,,,,,,,
412006,ELABORACION DE PRODUCTOS DE MOLINERIA,,Revenue,,,,,4120,,,,,,,,,,
412007,ELABORACION DE ALMIDONES Y DERIVADOS,,Revenue,,,,,4120,,,,,,,,,,
412008,ELABORACION DE ALIMENTOS PARA ANIMALES,,Revenue,,,,,4120,,,,,,,,,,
412009,ELABORACION DE PRODUCTOS PARA PANADERIA,,Revenue,,,,,4120,,,,,,,,,,
412010,ELABORACION DE AZUCAR Y MELAZAS,,Revenue,,,,,4120,,,,,,,,,,
412011,"ELABORACION DE CACAO, CHOCOLATE Y CONFITERIA",,Revenue,,,,,4120,,,,,,,,,,
412012,ELABORACION DE PASTAS Y PRODUCTOS FARINACEOS,,Revenue,,,,,4120,,,,,,,,,,
412013,ELABORACION DE PRODUCTOS DE CAFE,,Revenue,,,,,4120,,,,,,,,,,
412014,ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS,,Revenue,,,,,4120,,,,,,,,,,
412015,ELABORACION DE BEBIDAS ALCOHOLICAS Y ALCOHOL ETILICO,,Revenue,,,,,4120,,,,,,,,,,
412016,ELABORACION DE VINOS,,Revenue,,,,,4120,,,,,,,,,,
412017,ELABORACION DE BEBIDAS MALTEADAS Y DE MALTA,,Revenue,,,,,4120,,,,,,,,,,
412018,ELABORACION DE BEBIDAS NO ALCOHOLICAS,,Revenue,,,,,4120,,,,,,,,,,
412019,ELABORACION DE PRODUCTOS DE TABACO,,Revenue,,,,,4120,,,,,,,,,,
412020,PREPARACION E HILATURA DE FIBRAS TEXTILES Y TEJEDURIA,,Revenue,,,,,4120,,,,,,,,,,
412021,ACABADO DE PRODUCTOS TEXTILES,,Revenue,,,,,4120,,,,,,,,,,
412022,ELABORACION DE ARTICULOS DE MATERIALES TEXTILES,,Revenue,,,,,4120,,,,,,,,,,
412023,ELABORACION DE TAPICES Y ALFOMBRAS,,Revenue,,,,,4120,,,,,,,,,,
412024,"ELABORACION DE CUERDAS, CORDELES, BRAMANTES Y REDES",,Revenue,,,,,4120,,,,,,,,,,
412025,ELABORACION DE OTROS PRODUCTOS TEXTILES,,Revenue,,,,,4120,,,,,,,,,,
412026,ELABORACION DE TEJIDOS,,Revenue,,,,,4120,,,,,,,,,,
412027,ELABORACION DE PRENDAS DE VESTIR,,Revenue,,,,,4120,,,,,,,,,,
412028,"PREPARACION, ADOBO Y TEÑIDO DE PIELES",,Revenue,,,,,4120,,,,,,,,,,
412029,"CURTIDO, ADOBO O PREPARACION DE CUERO",,Revenue,,,,,4120,,,,,,,,,,
412030,"ELABORACION DE MALETAS, BOLSOS Y SIMILARES",,Revenue,,,,,4120,,,,,,,,,,
412031,ELABORACION DE CALZADO,,Revenue,,,,,4120,,,,,,,,,,
412032,"PRODUCCION DE MADERA, ARTICULOS DE MADERA Y CORCHO",,Revenue,,,,,4120,,,,,,,,,,
412033,"ELABORACION DE PASTA Y PRODUCTOS DE MADERA, PAPEL Y CARTON",,Revenue,,,,,4120,,,,,,,,,,
412034,EDICIONES Y PUBLICACIONES,,Revenue,,,,,4120,,,,,,,,,,
412035,IMPRESION,,Revenue,,,,,4120,,,,,,,,,,
412036,SERVICIOS RELACIONADOS CON LA EDICION Y LA IMPRESION,,Revenue,,,,,4120,,,,,,,,,,
412037,REPRODUCCION DE GRABACIONES,,Revenue,,,,,4120,,,,,,,,,,
412038,ELABORACION DE PRODUCTOS DE HORNO DE COQUE,,Revenue,,,,,4120,,,,,,,,,,
412039,ELABORACION DE PRODUCTOS DE LA REFINACION DE PETROLEO,,Revenue,,,,,4120,,,,,,,,,,
412040,ELABORACION DE SUSTANCIAS QUIMICAS BASICAS,,Revenue,,,,,4120,,,,,,,,,,
412041,ELABORACION DE ABONOS Y COMPUESTOS DE NITROGENO,,Revenue,,,,,4120,,,,,,,,,,
412042,ELABORACION DE PLASTICO Y CAUCHO SINTETICO,,Revenue,,,,,4120,,,,,,,,,,
412043,ELABORACION DE PRODUCTOS QUIMICOS DE USO AGROPECUARIO,,Revenue,,,,,4120,,,,,,,,,,
412044,"ELABORACION DE PINTURAS, TINTAS Y MASILLAS",,Revenue,,,,,4120,,,,,,,,,,
412045,ELABORACION DE PRODUCTOS FARMACEUTICOS Y BOTANICOS,,Revenue,,,,,4120,,,,,,,,,,
412046,"ELABORACION DE JABONES, DETERGENTES Y PREPARADOS DE TOCADOR",,Revenue,,,,,4120,,,,,,,,,,
412047,ELABORACION DE OTROS PRODUCTOS QUIMICOS,,Revenue,,,,,4120,,,,,,,,,,
412048,ELABORACION DE FIBRAS,,Revenue,,,,,4120,,,,,,,,,,
412049,ELABORACION DE OTROS PRODUCTOS DE CAUCHO,,Revenue,,,,,4120,,,,,,,,,,
412050,ELABORACION DE PRODUCTOS DE PLASTICO,,Revenue,,,,,4120,,,,,,,,,,
412051,ELABORACION DE VIDRIO Y PRODUCTOS DE VIDRIO,,Revenue,,,,,4120,,,,,,,,,,
412052,"ELABORACION DE PRODUCTOS DE CERAMICA, LOZA, PIEDRA, ARCILLA Y PORCELANA",,Revenue,,,,,4120,,,,,,,,,,
412053,"ELABORACION DE CEMENTO, CAL Y YESO",,Revenue,,,,,4120,,,,,,,,,,
412054,"ELABORACION DE ARTICULOS DE HORMIGON, CEMENTO Y YESO",,Revenue,,,,,4120,,,,,,,,,,
412055,"CORTE, TALLADO Y ACABADO DE LA PIEDRA",,Revenue,,,,,4120,,,,,,,,,,
412056,ELABORACION DE OTROS PRODUCTOS MINERALES NO METALICOS,,Revenue,,,,,4120,,,,,,,,,,
412057,INDUSTRIAS BASICAS Y FUNDICION DE HIERRO Y ACERO,,Revenue,,,,,4120,,,,,,,,,,
412058,PRODUCTOS PRIMARIOS DE METALES PRECIOSOS Y DE METALES NO FERROSOS,,Revenue,,,,,4120,,,,,,,,,,
412059,FUNDICION DE METALES NO FERROSOS,,Revenue,,,,,4120,,,,,,,,,,
412060,FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL,,Revenue,,,,,4120,,,,,,,,,,
412061,"FORJA, PRENSADO, ESTAMPADO, LAMINADO DE METAL Y PULVIMETALURGIA",,Revenue,,,,,4120,,,,,,,,,,
412062,REVESTIMIENTO DE METALES Y OBRAS DE INGENIERIA MECANICA,,Revenue,,,,,4120,,,,,,,,,,
412063,FABRICACION DE ARTICULOS DE FERRETERIA,,Revenue,,,,,4120,,,,,,,,,,
412064,ELABORACION DE OTROS PRODUCTOS DE METAL,,Revenue,,,,,4120,,,,,,,,,,
412065,FABRICACION DE MAQUINARIA Y EQUIPO,,Revenue,,,,,4120,,,,,,,,,,
412066,FABRICACION DE EQUIPOS DE ELEVACION Y MANIPULACION,,Revenue,,,,,4120,,,,,,,,,,
412067,ELABORACION DE APARATOS DE USO DOMESTICO,,Revenue,,,,,4120,,,,,,,,,,
412068,ELABORACION DE EQUIPO DE OFICINA,,Revenue,,,,,4120,,,,,,,,,,
412069,ELABORACION DE PILAS Y BATERIAS PRIMARIAS,,Revenue,,,,,4120,,,,,,,,,,
412070,ELABORACION DE EQUIPO DE ILUMINACION,,Revenue,,,,,4120,,,,,,,,,,
412071,ELABORACION DE OTROS TIPOS DE EQUIPO ELECTRICO,,Revenue,,,,,4120,,,,,,,,,,
412072,"FABRICACION DE EQUIPOS DE RADIO, TELEVISION Y COMUNICACIONES",,Revenue,,,,,4120,,,,,,,,,,
412073,FABRICACION DE APARATOS E INSTRUMENTOS MEDICOS,,Revenue,,,,,4120,,,,,,,,,,
412074,FABRICACION DE INSTRUMENTOS DE MEDICION Y CONTROL,,Revenue,,,,,4120,,,,,,,,,,
412075,FABRICACION DE INSTRUMENTOS DE OPTICA Y EQUIPO FOTOGRAFICO,,Revenue,,,,,4120,,,,,,,,,,
412076,FABRICACION DE RELOJES,,Revenue,,,,,4120,,,,,,,,,,
412077,FABRICACION DE VEHICULOS AUTOMOTORES,,Revenue,,,,,4120,,,,,,,,,,
412078,FABRICACION DE CARROCERIAS PARA AUTOMOTORES,,Revenue,,,,,4120,,,,,,,,,,
412079,FABRICACION DE PARTES PIEZAS Y ACCESORIOS PARA AUTOMOTORES,,Revenue,,,,,4120,,,,,,,,,,
412080,FABRICACION Y REPARACION DE BUQUES Y OTRAS EMBARCACIONES,,Revenue,,,,,4120,,,,,,,,,,
412081,FABRICACION DE LOCOMOTORAS Y MATERIAL RODANTE PARA FERROCARRILES,,Revenue,,,,,4120,,,,,,,,,,
412082,FABRICACION DE AERONAVES,,Revenue,,,,,4120,,,,,,,,,,
412083,FABRICACION DE MOTOCICLETAS,,Revenue,,,,,4120,,,,,,,,,,
412084,FABRICACION DE BICICLETAS Y SILLAS DE RUEDAS,,Revenue,,,,,4120,,,,,,,,,,
412085,FABRICACION DE OTROS TIPOS DE TRANSPORTE,,Revenue,,,,,4120,,,,,,,,,,
412086,FABRICACION DE MUEBLES,,Revenue,,,,,4120,,,,,,,,,,
412087,FABRICACION DE JOYAS Y ARTICULOS CONEXOS,,Revenue,,,,,4120,,,,,,,,,,
412088,FABRICACION DE INSTRUMENTOS DE MUSICA,,Revenue,,,,,4120,,,,,,,,,,
412089,FABRICACION DE ARTICULOS Y EQUIPO PARA DEPORTE,,Revenue,,,,,4120,,,,,,,,,,
412090,FABRICACION DE JUEGOS Y JUGUETES,,Revenue,,,,,4120,,,,,,,,,,
412091,RECICLAMIENTO DE DESPERDICIOS,,Revenue,,,,,4120,,,,,,,,,,
412095,PRODUCTOS DE OTRAS INDUSTRIAS MANUFACTURERAS,,Revenue,,,,,4120,,,,,,,,,,
412099,AJUSTES POR INFLACION,,Revenue,,,,,4120,,,,,,,,,,
4125,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",,Revenue,,,Yes,,41,,,,,,,,,,
412505,"GENERACION, CAPTACION Y DISTRIBUCION DE ENERGIA ELECTRICA",,Revenue,,,,,4125,,,,,,,,,,
412510,FABRICACION DE GAS Y DISTRIBUCION DE COMBUSTIBLES GASEOSOS,,Revenue,,,,,4125,,,,,,,,,,
412515,"CAPTACION, DEPURACION Y DISTRIBUCION DE AGUA",,Revenue,,,,,4125,,,,,,,,,,
412595,ACTIVIDADES CONEXAS,,Revenue,,,,,4125,,,,,,,,,,
412599,AJUSTES POR INFLACION,,Revenue,,,,,4125,,,,,,,,,,
4130,CONSTRUCCION,,Revenue,,,Yes,,41,,,,,,,,,,
413005,PREPARACION DE TERRENOS,,Revenue,,,,,4130,,,,,,,,,,
413010,CONSTRUCCION DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL,,Revenue,,,,,4130,,,,,,,,,,
413015,ACONDICIONAMIENTO DE EDIFICIOS,,Revenue,,,,,4130,,,,,,,,,,
413020,TERMINACION DE EDIFICACIONES,,Revenue,,,,,4130,,,,,,,,,,
413025,ALQUILER DE EQUIPO CON OPERARIOS,,Revenue,,,,,4130,,,,,,,,,,
413095,ACTIVIDADES CONEXAS,,Revenue,,,,,4130,,,,,,,,,,
413099,AJUSTES POR INFLACION,,Revenue,,,,,4130,,,,,,,,,,
4135,COMERCIO AL POR MAYOR Y AL POR MENOR,,Revenue,,,Yes,,41,,,,,,,,,,
413502,VENTA DE VEHICULOS AUTOMOTORES,,Revenue,,,,,4135,,,,,,,,,,
413504,"MANTENIMIENTO, REPARACION Y LAVADO DE VEHICULOS AUTOMOTORES",,Revenue,,,,,4135,,,,,,,,,,
413506,"VENTA DE PARTES, PIEZAS Y ACCESORIOS DE VEHICULOS AUTOMOTORES",,Revenue,,,,,4135,,,,,,,,,,
413508,"VENTA DE COMBUSTIBLES SOLIDOS, LIQUIDOS, GASEOSOS",,Revenue,,,,,4135,,,,,,,,,,
413510,"VENTA DE LUBRICANTES, ADITIVOS, LLANTAS Y LUJOS PARA AUTOMOTORES",,Revenue,,,,,4135,,,,,,,,,,
413512,VENTA A CAMBIO DE RETRIBUCION O POR CONTRATA,,Revenue,,,,,4135,,,,,,,,,,
413514,"VENTA DE INSUMOS, MATERIAS PRIMAS AGROPECUARIAS Y FLORES",,Revenue,,,,,4135,,,,,,,,,,
413516,VENTA DE OTROS INSUMOS Y MATERIAS PRIMAS NO AGROPECUARIAS,,Revenue,,,,,4135,,,,,,,,,,
413518,VENTA DE ANIMALES VIVOS Y CUEROS,,Revenue,,,,,4135,,,,,,,,,,
413520,VENTA DE PRODUCTOS EN ALMACENES NO ESPECIALIZADOS,,Revenue,,,,,4135,,,,,,,,,,
413522,VENTA DE PRODUCTOS AGROPECUARIOS,,Revenue,,,,,4135,,,,,,,,,,
413524,"VENTA DE PRODUCTOS TEXTILES, DE VESTIR, DE CUERO Y CALZADO",,Revenue,,,,,4135,,,,,,,,,,
413526,VENTA DE PAPEL Y CARTON,,Revenue,,,,,4135,,,,,,,,,,
413528,"VENTA DE LIBROS, REVISTAS, ELEMENTOS DE PAPELERIA, UTILES Y TEXTOS ESCOLARES",,Revenue,,,,,4135,,,,,,,,,,
413530,"VENTA DE JUEGOS, JUGUETES Y ARTICULOS DEPORTIVOS",,Revenue,,,,,4135,,,,,,,,,,
413532,VENTA DE INSTRUMENTOS QUIRURGICOS Y ORTOPEDICOS,,Revenue,,,,,4135,,,,,,,,,,
413534,VENTA DE ARTICULOS EN RELOJERIAS Y JOYERIAS,,Revenue,,,,,4135,,,,,,,,,,
413536,VENTA DE ELECTRODOMESTICOS Y MUEBLES,,Revenue,,,,,4135,,,,,,,,,,
413538,"VENTA DE PRODUCTOS DE ASEO, FARMACEUTICOS, MEDICINALES, Y ARTICULOS DE TOCADOR",,Revenue,,,,,4135,,,,,,,,,,
413540,"VENTA DE CUBIERTOS, VAJILLAS, CRISTALERIA, PORCELANAS, CERAMICAS Y OTROS ARTICULOS DE USO DOMESTICO",,Revenue,,,,,4135,,,,,,,,,,
413542,"VENTA DE MATERIALES DE CONSTRUCCION, FONTANERIA Y CALEFACCION",,Revenue,,,,,4135,,,,,,,,,,
413544,VENTA DE PINTURAS Y LACAS,,Revenue,,,,,4135,,,,,,,,,,
413546,VENTA DE PRODUCTOS DE VIDRIOS Y MARQUETERIA,,Revenue,,,,,4135,,,,,,,,,,
413548,VENTA DE HERRAMIENTAS Y ARTICULOS DE FERRETERIA,,Revenue,,,,,4135,,,,,,,,,,
413550,VENTA DE QUIMICOS,,Revenue,,,,,4135,,,,,,,,,,
413552,"VENTA DE PRODUCTOS INTERMEDIOS, DESPERDICIOS Y DESECHOS",,Revenue,,,,,4135,,,,,,,,,,
413554,"VENTA DE MAQUINARIA, EQUIPO DE OFICINA Y PROGRAMAS DE COMPUTADOR",,Revenue,,,,,4135,,,,,,,,,,
413556,VENTA DE ARTICULOS EN CACHARRERIAS Y MISCELANEAS,,Revenue,,,,,4135,,,,,,,,,,
413558,VENTA DE INSTRUMENTOS MUSICALES,,Revenue,,,,,4135,,,,,,,,,,
413560,VENTA DE ARTICULOS EN CASAS DE EMPEÑO Y PRENDERIAS,,Revenue,,,,,4135,,,,,,,,,,
413562,VENTA DE EQUIPO FOTOGRAFICO,,Revenue,,,,,4135,,,,,,,,,,
413564,VENTA DE EQUIPO OPTICO Y DE PRECISION,,Revenue,,,,,4135,,,,,,,,,,
413566,VENTA DE EMPAQUES,,Revenue,,,,,4135,,,,,,,,,,
413568,VENTA DE EQUIPO PROFESIONAL Y CIENTIFICO,,Revenue,,,,,4135,,,,,,,,,,
413570,"VENTA DE LOTERIAS, RIFAS, CHANCE, APUESTAS Y SIMILARES",,Revenue,,,,,4135,,,,,,,,,,
413572,REPARACION DE EFECTOS PERSONALES Y ELECTRODOMESTICOS,,Revenue,,,,,4135,,,,,,,,,,
413595,VENTA DE OTROS PRODUCTOS,,Revenue,,,,P_REVENUE_ACCT,4135,,,,,,,,,,
413599,AJUSTES POR INFLACION,,Revenue,,,,,4135,,,,,,,,,,
4140,HOTELES Y RESTAURANTES,,Revenue,,,Yes,,41,,,,,,,,,,
414005,HOTELERIA,,Revenue,,,,,4140,,,,,,,,,,
414010,CAMPAMENTO Y OTROS TIPOS DE HOSPEDAJE,,Revenue,,,,,4140,,,,,,,,,,
414015,RESTAURANTES,,Revenue,,,,,4140,,,,,,,,,,
414020,BARES Y CANTINAS,,Revenue,,,,,4140,,,,,,,,,,
414095,ACTIVIDADES CONEXAS,,Revenue,,,,,4140,,,,,,,,,,
414099,AJUSTES POR INFLACION,,Revenue,,,,,4140,,,,,,,,,,
4145,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",,Revenue,,,Yes,,41,,,,,,,,,,
414505,SERVICIO DE TRANSPORTE POR CARRETERA,,Revenue,,,,,4145,,,,,,,,,,
414510,SERVICIO DE TRANSPORTE POR VIA FERREA,,Revenue,,,,,4145,,,,,,,,,,
414515,SERVICIO DE TRANSPORTE POR VIA ACUATICA,,Revenue,,,,,4145,,,,,,,,,,
414520,SERVICIO DE TRANSPORTE POR VIA AEREA,,Revenue,,,,,4145,,,,,,,,,,
414525,SERVICIO DE TRANSPORTE POR TUBERIAS,,Revenue,,,,,4145,,,,,,,,,,
414530,MANIPULACION DE CARGA,,Revenue,,,,,4145,,,,,,,,,,
414535,ALMACENAMIENTO Y DEPOSITO,,Revenue,,,,,4145,,,,,,,,,,
414540,SERVICIOS COMPLEMENTARIOS PARA EL TRANSPORTE,,Revenue,,,,,4145,,,,,,,,,,
414545,AGENCIAS DE VIAJE,,Revenue,,,,,4145,,,,,,,,,,
414550,OTRAS AGENCIAS DE TRANSPORTE,,Revenue,,,,,4145,,,,,,,,,,
414555,SERVICIO POSTAL Y DE CORREO,,Revenue,,,,,4145,,,,,,,,,,
414560,SERVICIO TELEFONICO,,Revenue,,,,,4145,,,,,,,,,,
414565,SERVICIO DE TELEGRAFO,,Revenue,,,,,4145,,,,,,,,,,
414570,SERVICIO DE TRANSMISION DE DATOS,,Revenue,,,,,4145,,,,,,,,,,
414575,SERVICIO DE RADIO Y TELEVISION POR CABLE,,Revenue,,,,,4145,,,,,,,,,,
414580,TRANSMISION DE SONIDO E IMAGENES POR CONTRATO,,Revenue,,,,,4145,,,,,,,,,,
414595,ACTIVIDADES CONEXAS,,Revenue,,,,,4145,,,,,,,,,,
414599,AJUSTES POR INFLACION,,Revenue,,,,,4145,,,,,,,,,,
4150,ACTIVIDAD FINANCIERA,,Revenue,,,Yes,,41,,,,,,,,,,
415005,VENTA DE INVERSIONES,,Revenue,,,,,4150,,,,,,,,,,
415010,DIVIDENDOS DE SOCIEDADES ANONIMAS Y/O ASIMILADAS,,Revenue,,,,,4150,,,,,,,,,,
415015,PARTICIPACIONES DE SOCIEDADES LIMITADAS Y/O ASIMILADAS,,Revenue,,,,,4150,,,,,,,,,,
415020,INTERESES,,Revenue,,,,,4150,,,,,,,,,,
415025,REAJUSTE MONETARIO - UPAC,,Revenue,,,,,4150,,,,,,,,,,
415030,COMISIONES,,Revenue,,,,,4150,,,,,,,,,,
415035,OPERACIONES DE DESCUENTO,,Revenue,,,,,4150,,,,,,,,,,
415040,CUOTAS DE INSCRIPCION - CONSORCIOS,,Revenue,,,,,4150,,,,,,,,,,
415045,CUOTAS DE ADMINISTRACION - CONSORCIOS,,Revenue,,,,,4150,,,,,,,,,,
415050,REAJUSTE DEL SISTEMA - CONSORCIOS,,Revenue,,,,,4150,,,,,,,,,,
415055,ELIMINACION DE SUSCRIPTORES - CONSORCIOS,,Revenue,,,,,4150,,,,,,,,,,
415060,CUOTAS DE INGRESO O RETIRO - SOCIEDAD ADMINISTRADORA,,Revenue,,,,,4150,,,,,,,,,,
415065,SERVICIOS A COMISIONISTAS,,Revenue,,,,,4150,,,,,,,,,,
415070,INSCRIPCIONES Y CUOTAS,,Revenue,,,,,4150,,,,,,,,,,
415075,RECUPERACION DE GARANTIAS,,Revenue,,,,,4150,,,,,,,,,,
415095,ACTIVIDADES CONEXAS,,Revenue,,,,,4150,,,,,,,,,,
415099,AJUSTES POR INFLACION,,Revenue,,,,,4150,,,,,,,,,,
4155,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",,Revenue,,,Yes,,41,,,,,,,,,,
415505,ARRENDAMIENTOS DE BIENES INMUEBLES,,Revenue,,,,,4155,,,,,,,,,,
415510,INMOBILIARIAS POR RETRIBUCION O CONTRATA,,Revenue,,,,,4155,,,,,,,,,,
415515,ALQUILER EQUIPO DE TRANSPORTE,,Revenue,,,,,4155,,,,,,,,,,
415520,ALQUILER MAQUINARIA Y EQUIPO,,Revenue,,,,,4155,,,,,,,,,,
415525,ALQUILER DE EFECTOS PERSONALES Y ENSERES DOMESTICOS,,Revenue,,,,,4155,,,,,,,,,,
415530,CONSULTORIA EN EQUIPO Y PROGRAMAS DE INFORMATICA,,Revenue,,,,,4155,,,,,,,,,,
415535,PROCESAMIENTO DE DATOS,,Revenue,,,,,4155,,,,,,,,,,
415540,MANTENIMIENTO Y REPARACION DE MAQUINARIA DE OFICINA,,Revenue,,,,,4155,,,,,,,,,,
415545,INVESTIGACIONES CIENTIFICAS Y DE DESARROLLO,,Revenue,,,,,4155,,,,,,,,,,
415550,ACTIVIDADES EMPRESARIALES DE CONSULTORIA,,Revenue,,,,,4155,,,,,,,,,,
415555,PUBLICIDAD,,Revenue,,,,,4155,,,,,,,,,,
415560,DOTACION DE PERSONAL,,Revenue,,,,,4155,,,,,,,,,,
415565,INVESTIGACION Y SEGURIDAD,,Revenue,,,,,4155,,,,,,,,,,
415570,LIMPIEZA DE INMUEBLES,,Revenue,,,,,4155,,,,,,,,,,
415575,FOTOGRAFIA,,Revenue,,,,,4155,,,,,,,,,,
415580,ENVASE Y EMPAQUE,,Revenue,,,,,4155,,,,,,,,,,
415585,FOTOCOPIADO,,Revenue,,,,,4155,,,,,,,,,,
415590,MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO,,Revenue,,,,,4155,,,,,,,,,,
415595,ACTIVIDADES CONEXAS,,Revenue,,,,,4155,,,,,,,,,,
415599,AJUSTES POR INFLACION,,Revenue,,,,,4155,,,,,,,,,,
4160,ENSEÑANZA,,Revenue,,,Yes,,41,,,,,,,,,,
416005,ACTIVIDADES RELACIONADAS CON LA EDUCACION,,Revenue,,,,,4160,,,,,,,,,,
416095,ACTIVIDADES CONEXAS,,Revenue,,,,,4160,,,,,,,,,,
416099,AJUSTES POR INFLACION,,Revenue,,,,,4160,,,,,,,,,,
4165,SERVICIOS SOCIALES Y DE SALUD,,Revenue,,,Yes,,41,,,,,,,,,,
416505,SERVICIO HOSPITALARIO,,Revenue,,,,,4165,,,,,,,,,,
416510,SERVICIO MEDICO,,Revenue,,,,,4165,,,,,,,,,,
416515,SERVICIO ODONTOLOGICO,,Revenue,,,,,4165,,,,,,,,,,
416520,SERVICIO DE LABORATORIO,,Revenue,,,,,4165,,,,,,,,,,
416525,ACTIVIDADES VETERINARIAS,,Revenue,,,,,4165,,,,,,,,,,
416530,ACTIVIDADES DE SERVICIOS SOCIALES,,Revenue,,,,,4165,,,,,,,,,,
416595,ACTIVIDADES CONEXAS,,Revenue,,,,,4165,,,,,,,,,,
416599,AJUSTES POR INFLACION,,Revenue,,,,,4165,,,,,,,,,,
4170,"OTRAS ACTIVIDADES DE SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES",,Revenue,,,Yes,,41,,,,,,,,,,
417005,ELIMINACION DE DESPERDICIOS Y AGUAS RESIDUALES,,Revenue,,,,,4170,,,,,,,,,,
417010,ACTIVIDADES DE ASOCIACION,,Revenue,,,,,4170,,,,,,,,,,
417015,PRODUCCION Y DISTRIBUCION DE FILMES Y VIDEOCINTAS,,Revenue,,,,,4170,,,,,,,,,,
417020,EXHIBICION DE FILMES Y VIDEOCINTAS,,Revenue,,,,,4170,,,,,,,,,,
417025,ACTIVIDAD DE RADIO Y TELEVISION,,Revenue,,,,,4170,,,,,,,,,,
417030,"ACTIVIDAD TEATRAL, MUSICAL Y ARTISTICA",,Revenue,,,,,4170,,,,,,,,,,
417035,GRABACION Y PRODUCCION DE DISCOS,,Revenue,,,,,4170,,,,,,,,,,
417040,ENTRETENIMIENTO Y ESPARCIMIENTO,,Revenue,,,,,4170,,,,,,,,,,
417045,AGENCIAS DE NOTICIAS,,Revenue,,,,,4170,,,,,,,,,,
417050,LAVANDERIAS Y SIMILARES,,Revenue,,,,,4170,,,,,,,,,,
417055,PELUQUERIAS Y SIMILARES,,Revenue,,,,,4170,,,,,,,,,,
417060,SERVICIOS FUNERARIOS,,Revenue,,,,,4170,,,,,,,,,,
417065,ZONAS FRANCAS,,Revenue,,,,,4170,,,,,,,,,,
417095,ACTIVIDADES CONEXAS,,Revenue,,,,,4170,,,,,,,,,,
417099,AJUSTES POR INFLACION,,Revenue,,,,,4170,,,,,,,,,,
