[Account_Value],[Account_Name],[Account_Description],[Account_Type],[Account_Sign],[Account_Document],[Account_Summary],[Default_Account],[Account_Parent],[Balance Sheet],[Balance Sheet_Name],[US 1120 Balance Sheet],[US 1120 Balance Sheet_Name],[Profit & Loss],[Profit & Loss_Name],[US 1120 Income Statement],[US 1120 Income Statement_Name],[Cash Flow],[Cash Flow_Name]
1184,Geleistete Anzahlungen 16% Vorsteuer,GELEISTETE ANZAHLUNGEN 16% VORSTEUER,Asset,Debit,,,,1180,,,,,,,,,,
1185,Geleistete Anzahlungen 15% Vorsteuer,GELEISTETE ANZAHLUNGEN 15% VORSTEUER,Asset,Debit,,,,1180,,,,,,,,,,
1186,Geleistete Anzahlungen 19% Vorsteuer,GELEISTETE ANZAHLUNGEN 19% VORSTEUER,Asset,Debit,,,,1180,,,,,,,,,,
1190,Erhaltene Anzahlungen auf bestellungen (,ERHALTENE ANZAHLUNGEN AUF BESTELLUNGEN (,Asset,Debit,,,,K1BA17,,,,,,,,,,
120,Gewerbliche Schutzrechte,GEWERBLICHE SCHUTZRECHTE,Asset,Debit,,,,100,,,,,,,,,,
1200,Forderungen aus Lieferungen und Leistungen ,FORDERUNGEN AUS LIEFERUNGEN U.LEISTUNG,Asset,Debit,Yes,,C_RECEIVABLE_ACCT,K1BA21,,,,,,,,,,
1200-01,Forderungen a. LL. EU,FORDERUNGEN A. LL. EU,Asset,Debit,,,,1200,,,,,,,,,,
1200-02,Forderungen a. LL. Drittland,FORDERUNGEN A. LL. DRITTLAND,Asset,Debit,,,,1200,,,,,,,,,,
1201,Forderungen_Split_Sammelkonto,FORDERUNGEN_SPLIT_SAMMELKONTO,Asset,Debit,,,,1200,,,,,,,,,,
1205,Forder.-Tro.Mieten-Sammelkto.,FORDER.,Asset,Debit,,,,1200,,,,,,,,,,
1206,Forderungen aus Dienstleistungen,FORDERUNGEN AUS DIENSTLEISTUNGEN,Asset,Debit,Yes,,C_RECEIVABLE_SERVICES_ACCT,1200,,,,,,,,,,
1210,Forderungen aus Lieferungen und Leistungen ohne Kontokorent,FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN OHNE KONTOKORENT,Asset,Debit,,,,1200,,,,,,,,,,
1211,Forderungen aus Lieferungen und Leistungen ohne Kontokorent,FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN OHNE KONTOKORENT,Asset,Debit,,,,1200,,,,,,,,,,
1212,Forderungen aus Lieferungen und Leistungen ohne Kontokorent,FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN OHNE KONTOKORENT,Asset,Debit,,,,1200,,,,,,,,,,
1213,Forderungen aus Lieferungen und Leistungen ohne Kontokorent,FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN OHNE KONTOKORENT,Asset,Debit,,,,1200,,,,,,,,,,
1214,Forderungen aus Lieferungen und Leistungen ohne Kontokorent,FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN OHNE KONTOKORENT,Asset,Debit,,,,1200,,,,,,,,,,
1215,Forderungen aus Lieferungen und Leistungen zum allgemeinen Umsatzsteuersatz oder eines Kleinunternehmers (EüR),FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN ZUM ALLGEMEINEN UMSATZSTEUERSATZ ODER EINES KLEINUNTERNEHMERS (EÜR),Asset,Debit,,,,1200,,,,,,,,,,
1216,Forderungen aus Lieferungen und Leistungen zum ermäßigten Umsatzsteuersatz (EüR),FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN ZUM ERMÄSSIGTEN UMSATZSTEUERSATZ (EÜR),Asset,Debit,,,,1200,,,,,,,,,,
1217,Forderungen aus steuerfreien oder nicht steuerbaren Lieferungen und Leistungen (EüR),FORDERUNGEN AUS STEUERFREIEN ODER NICHT STEUERBAREN LIEFERUNGEN UND LEISTUNGEN (EÜR),Asset,Debit,,,,1200,,,,,,,,,,
1218,Forderungen aus Lieferungen und Leistungen nach Durchschnittssätzen gemäß §24 UStG (EüR),FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN NACH DURCHSCHNITTSSÄTZEN GEMÄSS §24 USTG (EÜR),Asset,Debit,,,,1200,,,,,,,,,,
1219,Gegenkonto 1215-1218 bei Aufteilung der Forderungen nach Steuersätzen (EüR),GEGENKONTO 1215-1218 BEI AUFTEILUNG DER FORDERUNGEN NACH STEUERSÄTZEN (EÜR),Asset,Debit,,,,1200,,,,,,,,,,
1220,Forderungen nach §11 Abs. 1 Satz 2 EStG für § 4/3 EStG,FORDERUNGEN NACH §11 ABS. 1 SATZ 2 ESTG FÜR § 4/3 ESTG,Asset,Debit,,,,1200,,,,,,,,,,
1221,Forderungen aus Lieferungen und Leistungen ohne Kontokorent - Restlaufzeit bis 1 Jahr,FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN OHNE KONTOKORENT - RESTLAUFZEIT BIS 1 JAHR,Asset,Debit,Yes,,PJ_ASSET_ACCT,1200,,,,,,,,,,
1225,Forderungen aus Lieferungen und Leistungen ohne Kontokorent - Restlaufzeit größer 1 Jahr.,FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN OHNE KONTOKORENT - RESTLAUFZEIT GRÖSSER 1 JAHR.,Asset,Debit,,,,1200,,,,,,,,,,
1230,Wechsel aus Lieferungen und Leistungen,WECHSEL AUS LIEFERUNGEN UND LEISTUNGEN,Asset,Debit,,,,1200,,,,,,,,,,
1231,Wechsel aus Lieferungen und Leistungen Restlaufzeit bis 1 Jahr,WECHSEL AUS LIEFERUNGEN UND LEISTUNGEN RESTLAUFZEIT BIS 1 JAHR,Asset,Debit,,,,1200,,,,,,,,,,
1232,Wechsel aus Lieferungen und Leistungen Restlaufzeit größer 1 Jahr,WECHSEL AUS LIEFERUNGEN UND LEISTUNGEN RESTLAUFZEIT GRÖSSER 1 JAHR,Asset,Debit,,,,1200,,,,,,,,,,
1235,Wechsel aus Lieferungen und Leistungen- bundesbankfähig.,WECHSEL AUS LIEFERUNGEN UND LEISTUNGEN- BUNDESBANKFÄHIG.,Asset,Debit,,,,1200,,,,,,,,,,
1240,Zweifelhafte Forderungen,ZWEIFELHAFTE FORDERUNGEN,Asset,Debit,,,,1200,,,,,,,,,,
1241,Zweifelhafte Forderungen - Restlaufzeit bis 1 Jahr,ZWEIFELHAFTE FORDERUNGEN - RESTLAUFZEIT BIS 1 JAHR,Asset,Debit,,,,1200,,,,,,,,,,
1245,Zweifelhafte Forderungen - Restlaufzeit größer 1 Jahr,ZWEIFELHAFTE FORDERUNGEN - RESTLAUFZEIT GRÖSSER 1 JAHR,Asset,Debit,,,,1200,,,,,,,,,,
1246,Einzelwertberechtigungen zu Forderungen mit einer Restlaufzeit bis zu 1 Jahr,EINZELWERTBERECHTIGUNGEN ZU FORDERUNGEN MIT EINER RESTLAUFZEIT BIS ZU 1 JAHR,Asset,Debit,,,,K1BA22,,,,,,,,,,
1247,Einzelwertberechtigungen zu Forderungen mit einer Restlaufzeit von mehr als 1 Jahr,EINZELWERTBERECHTIGUNGEN ZU FORDERUNGEN MIT EINER RESTLAUFZEIT VON MEHR ALS 1 JAHR,Asset,Debit,,,,K1BA22,,,,,,,,,,
1248,Pauschalwertberichtigung zu Forderung mit einer Restlaufzeit bis zu 1 Jahr,PAUSCHALWERTBERICHTIGUNG ZU FORDERUNG MIT EINER RESTLAUFZEIT BIS ZU 1 JAHR,Asset,Debit,,,,K1BA22,,,,,,,,,,
1249,Pauschalwertberichtigung zu Forderung mit einer Restlaufzeit von mehr als 1 Jahr,PAUSCHALWERTBERICHTIGUNG ZU FORDERUNG MIT EINER RESTLAUFZEIT VON MEHR ALS 1 JAHR,Asset,Debit,,,,K1BA22,,,,,,,,,,
1250,Forderungen aus Lieferungen und Leistungen gegen Gesellschafter,FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN GEGEN GESELLSCHAFTER,Asset,Debit,,,,K1BA21,,,,,,,,,,
1251,Forderungen aus Lieferungen und Leistungen gegen Gesellschafter - Restlaufzeit bis 1 Jahr,FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN GEGEN GESELLSCHAFTER - RESTLAUFZEIT BIS 1 JAHR,Asset,Debit,,,,K1BA21,,,,,,,,,,
1255,Forderungen aus Lieferungen und Leistungen gegen Gesellschafter - Restlaufzeit größer 1 Jahr,FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN GEGEN GESELLSCHAFTER - RESTLAUFZEIT GRÖSSER 1 JAHR,Asset,Debit,,,,K1BA21,,,,,,,,,,
1258,Gegenkonto zu sonstigen Vermögensgegenständen bei Buchungen über Debitorenkonto,GEGENKONTO ZU SONSTIGEN VERMÖGENSGEGENSTÄNDEN BEI BUCHUNGEN ÜBER DEBITORENKONTO,Asset,Debit,,,,K1BA22,,,,,,,,,,
1259,Gegenkonto 1221-1229- 1240-1245- 1250-1257- 1270-1279- 1290-1297 bei Aufteilung Debitorenkonto,GEGENKONTO 1221-1229- 1240-1245- 1250-1257- 1270-1279- 1290-1297 BEI AUFTEILUNG DEBITORENKONTO,Asset,Debit,,,,K1BA23,,,,,,,,,,
1260,Forderungen gegen verbundene Unternehmen ,FORDERUNGEN GEGEN VERBUNDENE UNTERNEHMEN ,Asset,Debit,Yes,,INTERCOMPANYDUEFROM_ACCT,K1BA24,,,,,,,,,,
1261,Forderungen gegen verbundene Unternehmen - Restlaufzeit bis 1 Jahr. ,FORDERUNGEN GEGEN VERBUNDENE UNTERNEHMEN - RESTLAUFZEIT BIS 1 JAHR. ,Asset,Debit,,,,1260,,,,,,,,,,
1265,Forderungen gegen verbundene Unternehmen - Restlaufzeit größer 1 Jahr. ,FORDERUNGEN GEGEN VERBUNDENE UNTERNEHMEN - RESTLAUFZEIT GRÖSSER 1 JAHR. ,Asset,Debit,,,,1260,,,,,,,,,,
1266,Besitzwechsel gegen verbundene Unternehmen,BESITZWECHSEL GEGEN VERBUNDENE UNTERNEHMEN,Asset,Debit,,,,1260,,,,,,,,,,
1267,Besitzwechsel gegen verbundene Unternehmen - Restlaufzeit bis 1 Jahr,BESITZWECHSEL GEGEN VERBUNDENE UNTERNEHMEN - RESTLAUFZEIT BIS 1 JAHR,Asset,Debit,,,,1260,,,,,,,,,,
1268,Besitzwechsel gegen verbundene Unternehmen - Restlaufzeit größer Jahr,BESITZWECHSEL GEGEN VERBUNDENE UNTERNEHMEN - RESTLAUFZEIT GRÖSSER JAHR,Asset,Debit,,,,1260,,,,,,,,,,
1269,Besitzwechsel gegen verbundene Unternehmen- bundesbankfähig,BESITZWECHSEL GEGEN VERBUNDENE UNTERNEHMEN- BUNDESBANKFÄHIG,Asset,Debit,,,,1260,,,,,,,,,,
1270,Forderungen aus Lieferungen und Leistungen gegen verbundenen Unternehmen,FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN GEGEN VERBUNDENEN UNTERNEHMEN,Asset,Debit,,,,1260,,,,,,,,,,
1271,Forderungen aus Lieferungen und Leistungen gegen verbundenen Unternehmen - Restlaufzeit bis 1 Jahr,FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN GEGEN VERBUNDENEN UNTERNEHMEN - RESTLAUFZEIT BIS 1 JAHR,Asset,Debit,,,,1260,,,,,,,,,,
1275,Forderungen aus Lieferungen und Leistungen gegen verbundenen Unternehmen - Restlaufzeit größer 1 Jahr,FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN GEGEN VERBUNDENEN UNTERNEHMEN - RESTLAUFZEIT GRÖSSER 1 JAHR,Asset,Debit,,,,1260,,,,,,,,,,
1276,Wertberichtigungen zu Forderungrn mit einer Restlaufzeit bis zu 1 Jahr gegen verbundene Unternehmen,WERTBERICHTIGUNGEN ZU FORDERUNGRN MIT EINER RESTLAUFZEIT BIS ZU 1 JAHR GEGEN VERBUNDENE UNTERNEHMEN,Asset,Debit,,,,K1BA25,,,,,,,,,,
1277,Wertberichtigungen zu Forderungrn mit einer Restlaufzeit von mehr als 1 Jahr gegen verbundene Unternehmen,WERTBERICHTIGUNGEN ZU FORDERUNGRN MIT EINER RESTLAUFZEIT VON MEHR ALS 1 JAHR GEGEN VERBUNDENE UNTERNEHMEN,Asset,Debit,,,,K1BA25,,,,,,,,,,
1280,Forderungen gegen Unternehmen- mit denen ein Beteiligungsverhältnis besteht,FORDERUNGEN GEGEN UNTERNEHMEN- MIT DENEN EIN BETEILIGUNGSVERHÄLTNIS BESTEHT,Asset,Debit,,Yes,,K1BA26,,,,,,,,,,
1281,Forderungen gegen Unternehmen- mit denen ein Beteiligungsverhältnis besteht - Restlaufzeit bis 1 Jahr,FORDERUNGEN GEGEN UNTERNEHMEN- MIT DENEN EIN BETEILIGUNGSVERHÄLTNIS BESTEHT - RESTLAUFZEIT BIS 1 JAHR,Asset,Debit,,,,1280,,,,,,,,,,
1285,Forderungen gegen Unternehmen- mit denen ein Beteiligungsverhältnis besteht - Restlaufzeit größer 1 Jahr,FORDERUNGEN GEGEN UNTERNEHMEN- MIT DENEN EIN BETEILIGUNGSVERHÄLTNIS BESTEHT - RESTLAUFZEIT GRÖSSER 1 JAHR,Asset,Debit,,,,1280,,,,,,,,,,
1286,Besitzwechsel gegen Unternehmen- mit denen ein Beteiligungsverhältnis besteht,BESITZWECHSEL GEGEN UNTERNEHMEN- MIT DENEN EIN BETEILIGUNGSVERHÄLTNIS BESTEHT,Asset,Debit,,,,1280,,,,,,,,,,
1287,Besitzwechsel gegen Unternehmen- mit denen ein Beteiligungsverhältnis besteht - Restlaufzeit bis 1 Jahr,BESITZWECHSEL GEGEN UNTERNEHMEN- MIT DENEN EIN BETEILIGUNGSVERHÄLTNIS BESTEHT - RESTLAUFZEIT BIS 1 JAHR,Asset,Debit,,,,1280,,,,,,,,,,
1288,Besitzwechsel gegen Unternehmen- mit denen ein Beteiligungsverhältnis besteht - Restlaufzeit größer 1 Jahr,BESITZWECHSEL GEGEN UNTERNEHMEN- MIT DENEN EIN BETEILIGUNGSVERHÄLTNIS BESTEHT - RESTLAUFZEIT GRÖSSER 1 JAHR,Asset,Debit,,,,1280,,,,,,,,,,
1289,Besitzwechsel gegen Unternehmen- mit denen ein Beteiligungsverhältnis besteht- bundesbankfähig,BESITZWECHSEL GEGEN UNTERNEHMEN- MIT DENEN EIN BETEILIGUNGSVERHÄLTNIS BESTEHT- BUNDESBANKFÄHIG,Asset,Debit,,,,1280,,,,,,,,,,
1290,Forderungen aus Lieferungen und Leistungen gegen Unternehmen- mit denen ein Beteiligungsverhältnis besteht,FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN GEGEN UNTERNEHMEN- MIT DENEN EIN BETEILIGUNGSVERHÄLTNIS BESTEHT,Asset,Debit,,,,1280,,,,,,,,,,
1291,Forderungen aus Lieferungen und Leistungen gegen Unternehmen- mit denen ein Beteiligungsverhältnis besteht - Restlaufzeit bis 1 Jahr,FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN GEGEN UNTERNEHMEN- MIT DENEN EIN BETEILIGUNGSVERHÄLTNIS BESTEHT - RESTLAUFZEIT BIS 1 JAHR,Asset,Debit,,,,1280,,,,,,,,,,
1295,Forderungen aus Lieferungen und Leistungen gegen Unternehmen- mit denen ein Beteiligungsverhältnis besteht - Restlaufzeit größer 1 Jahr,FORDERUNGEN AUS LIEFERUNGEN UND LEISTUNGEN GEGEN UNTERNEHMEN- MIT DENEN EIN BETEILIGUNGSVERHÄLTNIS BESTEHT - RESTLAUFZEIT GRÖSSER 1 JAHR,Asset,Debit,,,,1280,,,,,,,,,,
1296,Wertberichtigungen zu Forderungen mit einer Restlaufzeit bis zu 1 Jahr gegen Unternhemen- mit denen ein Beteiligungsverhältnis besteht,WERTBERICHTIGUNGEN ZU FORDERUNGEN MIT EINER RESTLAUFZEIT BIS ZU 1 JAHR GEGEN UNTERNHEMEN- MIT DENEN EIN BETEILIGUNGSVERHÄLTNIS BESTEHT,Asset,Debit,,,,K1BA27,,,,,,,,,,
1297,Wertberichtigungen zu Forderungen mit einer Restlaufzeit von mehr als 1 Jahr gegen Unternhemen- mit denen ein Beteiligungsverhältnis besteht,WERTBERICHTIGUNGEN ZU FORDERUNGEN MIT EINER RESTLAUFZEIT VON MEHR ALS 1 JAHR GEGEN UNTERNHEMEN- MIT DENEN EIN BETEILIGUNGSVERHÄLTNIS BESTEHT,Asset,Debit,,,,K1BA27,,,,,,,,,,
1298,Ausstehende Einlagen auf das gezeichnete Kapital- eingefordert (Forderungen- nicht eingeforderte ausstehende Einlagen s. Konto 2910),AUSSTEHENDE EINLAGEN AUF DAS GEZEICHNETE KAPITAL- EINGEFORDERT (FORDERUNGEN- NICHT EINGEFORDERTE AUSSTEHENDE EINLAGEN S. KONTO 2910),Asset,Debit,,,,K1BA28,,,,,,,,,,
1299,Eingeforderte Nachschüsse (gegenkonto 2929),EINGEFORDERTE NACHSCHÜSSE (GEGENKONTO 2929),Asset,Debit,,,,K1BA29,,,,,,,,,,
130,ähnliche Rechte und Werte ,ÄHNLICHE RECHTE UND WERTE ,Asset,Debit,,,,100,,,,,,,,,,
1300,Sonstige Vermögensgegenstände,SONSTIGE VERMÖGENSGEGENSTÄNDE,Asset,Debit,,Yes,,K1BA2a,,,,,,,,,,
1301,Sonstige Vermögensgegenstände - Restlaufzeit bis 1 Jahr,SONSTIGE VERMÖGENSGEGENSTÄNDE - RESTLAUFZEIT BIS 1 JAHR,Asset,Debit,,,,1300,,,,,,,,,,
1302,Forderungen Versicherungen,FORDERUNGEN VERSICHERUNGEN,Asset,Debit,,,,1300,,,,,,,,,,
1305,Sonstige Vermögensgegenstände - Restlaufzeit größer 1 Jahr,SONSTIGE VERMÖGENSGEGENSTÄNDE - RESTLAUFZEIT GRÖSSER 1 JAHR,Asset,Debit,,,,1300,,,,,,,,,,
1310,Forderungen gegen Vorstandsmitglieder und Geschäftsführer,FORDERUNGEN GEGEN VORSTANDSMITGLIEDER UND GESCHÄFTSFÜHRER,Asset,Debit,,,,1300,,,,,,,,,,
1311,Forderungen gegen Vorstandsmitglieder und Geschäftsführer - Restlaufzeit bis 1 Jahr,FORDERUNGEN GEGEN VORSTANDSMITGLIEDER UND GESCHÄFTSFÜHRER - RESTLAUFZEIT BIS 1 JAHR,Asset,Debit,,,,1300,,,,,,,,,,
1315,Forderungen gegen Vorstandsmitglieder und Geschäftsführer - Restlaufzeit größer 1 Jahr,FORDERUNGEN GEGEN VORSTANDSMITGLIEDER UND GESCHÄFTSFÜHRER - RESTLAUFZEIT GRÖSSER 1 JAHR,Asset,Debit,,,,1300,,,,,,,,,,
1320,Forderung gegen Aufsichtsrats- und Beirats- Mitglieder,FORDERUNG GEGEN AUFSICHTSRATS- UND BEIRATS- MITGLIEDER,Asset,Debit,,,,1300,,,,,,,,,,
1321,Forderung gegen Aufsichtsrats- und Beirats- Mitglieder - Restlaufzeit bis 1 Jahr,FORDERUNG GEGEN AUFSICHTSRATS- UND BEIRATS- MITGLIEDER - RESTLAUFZEIT BIS 1 JAHR,Asset,Debit,,,,1300,,,,,,,,,,
1325,Forderung gegen Aufsichtsrats- und Beirats- Mitglieder - Restlaufzeit größer 1 Jahr,FORDERUNG GEGEN AUFSICHTSRATS- UND BEIRATS- MITGLIEDER - RESTLAUFZEIT GRÖSSER 1 JAHR,Asset,Debit,,,,1300,,,,,,,,,,
1330,Forderungen gegen Gesellschafter,FORDERUNGEN GEGEN GESELLSCHAFTER,Asset,Debit,,,,1300,,,,,,,,,,
1331,Forderungen gegen Gesellschafter - Restlaufzeit bis 1 Jahr,FORDERUNGEN GEGEN GESELLSCHAFTER - RESTLAUFZEIT BIS 1 JAHR,Asset,Debit,,,,1300,,,,,,,,,,
1335,Forderungen gegen Gesellschafter - Restlaufzeit größer 1 Jahr,FORDERUNGEN GEGEN GESELLSCHAFTER - RESTLAUFZEIT GRÖSSER 1 JAHR,Asset,Debit,,,,1300,,,,,,,,,,
1340,Forderungen gegen Personal aus Lohn- und Gehaltsabrechnung,FORDERUNGEN GEGEN PERSONAL AUS LOHN- UND GEHALTSABRECHNUNG,Asset,Debit,Yes,,E_PREPAYMENT_ACCT,1300,,,,,,,,,,
1341,Forderungen gegen Personal aus Lohn- und Gehaltsabrechnung - Restlaufzeit bis 1 Jahr,FORDERUNGEN GEGEN PERSONAL AUS LOHN- UND GEHALTSABRECHNUNG - RESTLAUFZEIT BIS 1 JAHR,Asset,Debit,,,,1300,,,,,,,,,,
1345,Forderungen gegen Personal aus Lohn- und Gehaltsabrechnung - Restlaufzeit größer 1 Jahr,FORDERUNGEN GEGEN PERSONAL AUS LOHN- UND GEHALTSABRECHNUNG - RESTLAUFZEIT GRÖSSER 1 JAHR,Asset,Debit,,,,1300,,,,,,,,,,
1346,Lohn- u. Gehaltsvorschuss,VORSCHUS,Asset,Debit,,,,1300,,,,,,,,,,
1347,Reisekostenvorschuss,VORSCHUS,Asset,Debit,,,,1300,,,,,,,,,,
135,EDV-Software,EDV-SOFTWARE,Asset,Debit,,,,100,,,,,,,,,,
1350,Kautionen ,KAUTIONEN ,Asset,Debit,,,,1300,,,,,,,,,,
1351,Kautionen - Restlaufzeit bis 1 Jahr,KAUTIONEN - RESTLAUFZEIT BIS 1 JAHR,Asset,Debit,,,,1300,,,,,,,,,,
1355,Kautionen - Restlaufzeit größer 1 Jar,KAUTIONEN - RESTLAUFZEIT GRÖSSER 1 JAR,Asset,Debit,,,,1300,,,,,,,,,,
1360,Darlehen,DARLEHEN,Asset,Debit,,,,1300,,,,,,,,,,
1361,Darlehen - Restlaufzeit bis 1 jahr,DARLEHEN - RESTLAUFZEIT BIS 1 JAHR,Asset,Debit,,,,1300,,,,,,,,,,
1365,Darlehen - Restlaufzeit größer 1 jahr,DARLEHEN - RESTLAUFZEIT GRÖSSER 1 JAHR,Asset,Debit,,,,1300,,,,,,,,,,
1370,Durchlaufende Posten,DURCHLAUFENDE POSTEN,Asset,Debit,Yes,,,K1BA2b,,,,,,,,,,
1374,Fremdgeld,FREMDGELD,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1375,Agenturwarenabrechnung,AGENTURWARENABRECHNUNG,Asset,Debit,,,,K1BA2a,,,,,,,,,,
1376,Nachträglich abziehbare Vorsteuer- § 15a Abs. 2 UStG,NACHTRÄGLICH ABZIEHBARE VORSTEUER- § 15A ABS. 2 USTG,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1377,Zurückzuzahlende Vorsteuer- § 15a Abs. 2 UStG,ZURÜCKZUZAHLENDE VORSTEUER- § 15A ABS. 2 USTG,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1378,Ansprüche aus Rückdeckungsversicherungen,ANSPRÜCHE AUS RÜCKDECKUNGSVERSICHERUNGEN,Asset,Debit,,,,K1BA2a,,,,,,,,,,
1380,Forderungen gegen Lieferanten,FORDER,Asset,Debit,,,,K1BA2a,,,,,,,,,,
1381,Forderungen Steuern,FORDER,Asset,Debit,,,,K1BA2a,,,,,,,,,,
1390,GmbH-Anteile zum kurzfristigen Verbleib,GMBH-ANTEILE ZUM KURZFRISTIGEN VERBLEIB,Asset,Debit,,,,K1BA2a,,,,,,,,,,
1395,Genossenschaftsanteile zum kurzfristigen Verbleib,GENOSSENSCHAFTSANTEILE ZUM KURZFRISTIGEN VERBLEIB,Asset,Debit,,,,K1BA2a,,,,,,,,,,
1396,Nachträglich abziehbare Vorsteuer- § 15a Abs. 1 UStG- bewegliche Wirtschaftsgüter,NACHTRÄGLICH ABZIEHBARE VORSTEUER- § 15A ABS. 1 USTG- BEWEGLICHE WIRTSCHAFTSGÜTER,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1397,Zurückzuzahlende Vorsteuer- § 15a Abs. 1 UStG- bewegliche Wirtschaftsgüter,ZURÜCKZUZAHLENDE VORSTEUER- § 15A ABS. 1 USTG- BEWEGLICHE WIRTSCHAFTSGÜTER,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1398,Natürlich abziehbare Vorsteuer- § 15a Abs. 1 UStG- unbewegliche Wirtschaftsgüter,NATÜRLICH ABZIEHBARE VORSTEUER- § 15A ABS. 1 USTG- UNBEWEGLICHE WIRTSCHAFTSGÜTER,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1399,Zurückzahlende Vorsteuer- § 15a Abs. 1 UStG- unbewegliche Wirtschaftsgüter,ZURÜCKZAHLENDE VORSTEUER- § 15A ABS. 1 USTG- UNBEWEGLICHE WIRTSCHAFTSGÜTER,Asset,Debit,,,,K1BA2b,,,,,,,,,,
140,Lizenzen an gewerblichen Schutzrechten und ähnlichen Rechten und Werten ,LIZENZEN AN GEWERBLICHEN SCHUTZRECHTEN UND ÄHNLICHEN RECHTEN UND WERTEN ,Asset,Debit,,,,100,,,,,,,,,,
1400,Abziehbare Vorsteuer,ABZIEHBARE VORSTEUER,Asset,Debit,Yes,,T_CREDIT_ACCT,K1BA2b,,,,,,,,,,
1401,Abziehbare Vorsteuer 7%,ABZIEHBARE VORSTEUER 7%,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1402,Abziehbare Vorsteuer aus innergemeinschaftlichem Erwerb,ABZIEHBARE VORSTEUER AUS INNERGEMEINSCHAFTLICHEM ERWERB,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1403,Abziehbare Vorsteuer aus innergemeinschaftlichem Erwerb 16%,ABZIEHBARE VORSTEUER AUS INNERGEMEINSCHAFTLICHEM ERWERB 16%,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1404,Abziehbare Vorsteuer aus innergemeinschaftlichem Erwerb 19%,ABZIEHBARE VORSTEUER AUS INNERGEMEINSCHAFTLICHEM ERWERB 19%,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1404-1,Vorsteuer EG-Erwerbe 19%,VORSTEUER EG-ERWERBE 19%,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1405,Abziehbare Vorsteuer 16%,ABZIEHBARE VORSTEUER 16%,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1406,Abziehbare Vorsteuer 19%,ABZIEHBARE VORSTEUER 19%,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1407,Abziehbare Vorsteuer nach § 13b UStG 19%,ABZIEHBARE VORSTEUER NACH § 13B USTG 19%,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1408,Abziehbare Vorsteuer nach § 13b UStG ,ABZIEHBARE VORSTEUER NACH § 13B USTG ,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1409,Abziehbare Vorsteuer nach § 13b UStG 16%,ABZIEHBARE VORSTEUER NACH § 13B USTG 16%,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1410,Aufzuteilende Vorsteuer,AUFZUTEILENDE VORSTEUER,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1411,Aufzuteilende Vorsteuer 7%,AUFZUTEILENDE VORSTEUER 7%,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1412,Aufzuteilende Vorsteuer aus innergemeinschaftlichem Erwerb,AUFZUTEILENDE VORSTEUER AUS INNERGEMEINSCHAFTLICHEM ERWERB,Asset,Debit,,,,K1BA2b,,,,,,,,,,
1413,Aufzuteilende Vorsteuer aus innergemeinschaftlichem Erwerb 19%,AUFZUTEILENDE VORSTEUER AUS INNERGEMEINSCHAFTLICHEM ERWERB 19%,Asset,Debit,,,,K1BA2b,,,,,,,,,,
14130,IN PRODUKTION,IN PRODUKTION,Asset,Debit,Yes,,,14,,,,,,,,,,
14140,MATERIAL IN BENUTZUNG ZUR PROKUKTION,MATERIAL IN BENUTZUNG ZUR PROKUKTION,Asset,Debit,Yes,,,14,,,,,,,,,,
1415,Aufzuteilende Vorsteuer 16%,AUFZUTEILENDE VORSTEUER 16%,Asset,Debit,,,,K1BA2b,,,,,,,,,,
